"id","name","date_entered","date_modified","modified_user_id","created_by","description","deleted","assigned_user_id","account_type","industry","annual_revenue","phone_fax","billing_address_street","billing_address_city","billing_address_state","billing_address_postalcode","billing_address_country","rating","phone_office","phone_alternate","website","ownership","employees","ticker_symbol","shipping_address_street","shipping_address_city","shipping_address_state","shipping_address_postalcode","shipping_address_country","parent_id","sic_code","campaign_id"
"703c3d59-0bf2-e9f2-3dfb-537c44e6ecda","Epiphany Learning Pvt. Ltd.","2014-05-21 00:46:00","2014-05-21 00:46:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,,,,,,,,,"9zjn2CEEAXHW3ciaMX4AabOZUDxxvRhbSCeZxjG39Ez0Td7HeXBNJw==",,,,,,,,,,,
"70ad2375-f9b3-223d-fcb8-52cf86d97759","Aptara","2014-01-10 00:06:00","2014-01-10 00:06:00","1","92d53a2c-17a0-a67b-d83c-52b91402d919",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,,,,,,,,,"KctdOVj2xuY=",,,,,,,,,,,
"70ce01bc-fd63-6a86-bdc0-52cf846edad5","FIDEL","2014-01-09 23:55:00","2022-04-10 11:59:48","6c63b1cf-dd47-3a48-33e5-60dc644f346b","1",NULL,"0","52df71cb-82fa-9376-9da7-60e7d74f0e09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Japan","Active",NULL,NULL,"9zjn2CEEAXEGW4YeF52D81W3pLf/HxHP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Japan",,NULL,
"70f96f97-d909-36d3-9e3d-5a683e453490","DocsApp","2018-01-24 02:34:00","2018-01-24 02:34:00","9c772059-c103-be30-e89e-52b90d9098a7","9c772059-c103-be30-e89e-52b90d9098a7",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,,,,,,,,,"9zjn2CEEAXG3Q+syz4d/2sG6Dt2+YZvu",,,,,,,,,,,
"712cbbb4-13a9-3f32-44b0-52cf86da4413","China Net","2014-01-10 00:06:00","2014-01-10 00:06:00","1","1",,"0","52df71cb-82fa-9376-9da7-60e7d74f0e09",,,,,,,,,,,,,"KctdOVj2xuY=",,,,,,,,,,,
"72284ce6-cfea-7a11-c684-52cf8667dcda","Bedford Translations","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,"44 (0) 1234 271 555",,"Z4k6cySlmYG5iCLFvF1KclK93Z5rA0d9",,"0",,,,,,,,"0",
"7245773c-3bce-1af5-7883-52cf86e8e144","language works","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0","212.447.6257",,,,,,,"212.447.6060",,"9zjn2CEEAXFh0iDXQn3SoCOcFkHGF6OhGOhnb2OTDhU=",,"0",,"1123 Broadway, Suite 201 New York, NY 10010",,,,,,"0",
"724aaf1c-8140-f473-d5c5-52cf86988436","Hermes Traducciones y Servicios Lingsticos, SL","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,"34 91 640 7640",,"9i+CG/kDugkrQJsFDe6bokWpb/Ua02rP",,"0",,,,,,,,"0",
"72d0f9aa-0cb0-bfc2-aef1-5bed8bb7a0e5","Absolute Translations","2018-11-15 09:37:00","2018-11-15 09:37:00","9dcda0e2-91df-6f88-5b7a-597ad2fd90c2","9dcda0e2-91df-6f88-5b7a-597ad2fd90c2",,"0","74a1dd5e-cb0b-f4bf-42a2-60e2cb12678c",,,,,,,,,,,,,"y0Gy2r3bLMrOWMrsy6TNMJ0eyJaYy7SXfeczojcxmaQY6GdvY5MOFQ==",,,,,,,,,,,
"72d3b563-6927-eeb3-039a-623afb2402b9","test1","2022-03-23 05:22:00","2022-05-19 10:18:03","12a4e58a-0f58-f2e9-109b-60db2dffa10d","12a4e58a-0f58-f2e9-109b-60db2dffa10d",,"1","12a4e58a-0f58-f2e9-109b-60db2dffa10d",,,,,,,,,,,,,"EHts3DCX8Zcf9E69IK0R9A==",,,,,,,,,,,
"7381bc10-ee6e-61e3-aad5-52cf867646e2","Wratislavia Translation House","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,"48 33 50 517",,"cKSr1001bKWXo/IL+yPXnw==",,"0",,,,,,,,"0",
"73859914-b1af-4a0c-5461-6005141f9ed1","Edinburg university","2021-01-17 23:24:00","2021-03-15 04:33:00","a28ee855-97c3-4039-2733-5f7d551f6048","a28ee855-97c3-4039-2733-5f7d551f6048",,"0","c60008fb-dc9b-5bf8-4e69-60e2ccaa9f72",,,,,,,,,,,,,"9zjn2CEEAXEkqXuzMXiMDC/arRSjeoMA",,,,,,,,,,,
"73cab672-7bf9-994b-35ff-52cf8690e58b","STP Noradic","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,"+44 (0)1489 660140",,"9zjn2CEEAXEYW+foFy2mjoSF9LCvnQ4RTEQUsx6jpjU=",,"0",,"Sandberg Translation Partners Ltd Unit 3, Victory Park, Solent Way, Whiteley PO15 7FN, United Kingdom",,,,,,"0",
"73fc72f2-560e-929f-64f4-52cf86ecf0b1","Access International","2014-01-10 00:06:00","2014-01-10 00:06:00","1","1",,"0","52df71cb-82fa-9376-9da7-60e7d74f0e09",,,,,,,,,,,,,"KctdOVj2xuY=",,,,,,,,,,,
"74223622-c8da-0f35-fad1-52cf86dda350","Continuum","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,"385 1 3909699",,"fsB7OYD17j51+vOORyQ05g==",,"0",,,,,,,,"0",
"743bb2d6-e4ef-0901-cc0c-5b966bf2fb05","Asmacs","2018-09-10 07:30:00","2018-09-10 07:30:00","9c772059-c103-be30-e89e-52b90d9098a7","9c772059-c103-be30-e89e-52b90d9098a7",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,,,,,,,,,"y0Gy2r3bLMpc1mk/5K2KckzLAupNf5hf66bch2nYHZU=",,,,,,,,,,,
"744109d6-6919-7b57-cf14-52cf868d4383","Philips Intellectual Property & Standards","2014-01-10 00:06:00","2014-01-10 00:06:00","8d424d80-cfeb-3eb9-ca2c-52b9155fc7cb","8d424d80-cfeb-3eb9-ca2c-52b9155fc7cb",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,,,"KctdOVj2xuY=",,"0",,,,,,,,"0",
"74c0991c-228b-ea8f-32d1-52cf86341504","NIKKEI Digital Media","2014-01-10 00:06:00","2017-07-28 00:11:00","3d2b386d-4daa-eb46-e296-52b91636c20d","441be560-0a0d-4a2c-e612-52b911929f32",,"0","52df71cb-82fa-9376-9da7-60e7d74f0e09",,,"0",,"??????????1-3-7","????????????","?????????","100-8066","??????",,,,"9zjn2CEEAXGXAy/uTe8N2sjPLJWXtddbZsMVjP9vugFoj+9KQoyxBw==",,"0",,"??????????1-3-7","????????????","?????????","100-8066","??????",,"0",
"750096c9-ebb7-8f1d-8c97-5b63f2849d01","First in Math","2018-08-03 00:41:00","2018-08-03 00:41:00","9dcda0e2-91df-6f88-5b7a-597ad2fd90c2","9dcda0e2-91df-6f88-5b7a-597ad2fd90c2",,"0","74a1dd5e-cb0b-f4bf-42a2-60e2cb12678c",,,,,,,,,,,,,"y0Gy2r3bLMqnV18bm/+MT7A7hHYkBx1QsBr+KQG7+9I=",,,,,,,,,,,
"75845656-f634-f2e5-0197-52cf861d4e1a","MLOS","2014-01-10 00:06:00","2014-01-10 00:06:00","1","1",,"0","52df71cb-82fa-9376-9da7-60e7d74f0e09",,,,,,,,,,,,,"KctdOVj2xuY=",,,,,,,,,,,
"75a57bd6-c340-1c9a-4827-52fc84767d9e","HumanScience","2014-02-13 03:09:00","2014-02-13 03:09:00","441be560-0a0d-4a2c-e612-52b911929f32","441be560-0a0d-4a2c-e612-52b911929f32","Human Science Co.,Ltd.　","0","6c63b1cf-dd47-3a48-33e5-60dc644f346b","Customer","Other",,,,"Tokyo",,,"Japan",,,,"9zjn2CEEAXFiRudfJFlJAz4AdB4euCGQTEQUsx6jpjU=",,,,,,,,,,,
"7645328b-681e-8ed7-db7e-543d2374dcd0","GPI","2014-10-14 07:50:00","2014-10-14 07:50:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,,,,,,,,,"9zjn2CEEAXF6BKtitCZHV3Ba4DGSuGYsz3e3z3EzVMGKoAgPlvnRnw==",,,,,,,,,,,
"7665344f-5063-dbbb-ca01-52cf86b2c0fc","BEL","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,,,"ThU5lz+UjQRUIBm77PvtbeTQM8rBKvxMIr+RWlcL14k9qnGy4sPVTxZEWX+ZP1Y06pMG9BYcjtLLD5HKtsl+NwcZEnEs6UzN",,"0",,"3rd Floor, National Informatics Centre A-Block, CGO Complex, Lodhi Road, New Delhi",,,,,,"0",
"768049e7-4561-5efc-1aca-52cf86661b41","Latin-data","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,"54 1145515406",,"+s5KEDs8kO+4SV3vk5qncdpu5uMaMlGj",,"0",,,,,,,,"0",
"768557ac-8c74-f8bb-02eb-52cf86199e28","Hindustan Unilever Limited","2014-01-10 00:06:00","2014-01-10 00:06:00","9b454ffd-8976-c015-340a-52b91354a91f","9b454ffd-8976-c015-340a-52b91354a91f",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,"080 39830955 |Extn :30973]",,"KctdOVj2xuY=",,"0",,,,,,,,"0",
"7764010d-9ccb-7933-9b2d-581080b173ee","HT Localization","2016-10-26 04:36:00","2016-10-26 04:36:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,,,,,,,,,"9zjn2CEEAXG3vM15lXakVPm1HhaGGgnCyqIvyV/xiKg=",,,,,,,,,,,
"7800eb9b-c168-28ad-1c3a-52cf864fb68c","Xplanation Language Services","2014-01-10 00:06:00","2018-07-03 04:36:00","9c772059-c103-be30-e89e-52b90d9098a7","7767cb6e-8535-d99e-7234-52b9137ef1ec","This is an active account for translation work. Things are in progress with them.","0","74a1dd5e-cb0b-f4bf-42a2-60e2cb12678c","Partner",,"0",,,,,,,"Active","32 16 397 521",,"9zjn2CEEAXHIMRZL1kU/uyWqwE56JvIW59EyZRgDmPU=","Private","0",,"Corporate Headquarters Research Park?? Haasrode Interleuvenlaan 86?? 3001 Leuven, Belgium",,,,,,"0",
"780c508f-c3ea-fb99-e55c-52cf86e612b7","Symbiosis","2014-01-10 00:06:00","2014-01-10 00:06:00","1","9c772059-c103-be30-e89e-52b90d9098a7",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,,,,,,,,,"KctdOVj2xuY=",,,,,,,,,,,
"78181672-d722-a816-77f1-59804db305bb","Scandent","2017-08-01 04:13:00","2017-08-01 04:13:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,,,,,,,,,"9zjn2CEEAXFb3wB5mRGy+kQk0CCCLb6P",,,,,,,,,,,
"785d0e03-dec0-1885-80bc-52cf862aa9e2","Conversis Ltd","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,"44 (0) 845 450 0805",,"Z8GzVAdCCBe5h2vJlEt/us+MnHj1W2b2",,"0",,,,,,,,"0",
"787b8d34-5047-1960-9e93-52cf86239e73","Piaggio Vehicles Pvt Ltd","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,,,"9zjn2CEEAXFYWvQ/z3wLJN245IoujsXoTEQUsx6jpjU=",,"0",,,,,,,,"0",
"78e1e1b5-2beb-cdcd-938d-52cf86ded616","Harbinger","2014-01-10 00:06:00","2014-01-10 00:06:00","1","92d53a2c-17a0-a67b-d83c-52b91402d919",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,,,,,,,,,"KctdOVj2xuY=",,,,,,,,,,,
"7967c787-1d33-c112-0a31-52cf862bd1a0","Fuji Films","2014-01-10 00:06:00","2014-01-10 00:06:00","1","1",,"0","52df71cb-82fa-9376-9da7-60e7d74f0e09",,,,,,,,,,,,,"KctdOVj2xuY=",,,,,,,,,,,
"79771311-4ad9-8355-8139-60dc7a64a19a","chetan","2021-06-30 08:37:00","2022-05-19 10:20:31","12a4e58a-0f58-f2e9-109b-60db2dffa10d","12a4e58a-0f58-f2e9-109b-60db2dffa10d",,"1","12a4e58a-0f58-f2e9-109b-60db2dffa10d",,,,,"11","pune","Maharashtra","411028","India",,,,"XV7FG0ZnKxwTWmCYEvkRpQ==",,,,"11","pune","Maharashtra","411028","India",,,
"7a028e5a-332e-7a55-3e80-6252cd810911","DEMO1","2022-04-10 12:27:02","2022-05-19 10:16:23","12a4e58a-0f58-f2e9-109b-60db2dffa10d","12a4e58a-0f58-f2e9-109b-60db2dffa10d","Description","1","12a4e58a-0f58-f2e9-109b-60db2dffa10d","Press","Education","10000","123334","pune","pune","maharashtra","5345345345","India",NULL,"123212",NULL,"NH6wsqV3qLC76XgA1PKRvB/0Tr0grRH0",NULL,"100",NULL,"pune","pune","maharashtra","5345345345","India","c8783c57-dd8f-ceeb-4693-623aea4bd3e6",NULL,
"7aba4855-3482-0b66-dbc4-52cf86773469","LearningMate Solutions Private Ltd.","2014-01-10 05:36:32","2019-07-16 07:20:44","9c772059-c103-be30-e89e-52b90d9098a7","8d424d80-cfeb-3eb9-ca2c-52b9155fc7cb",,"1","8d424d80-cfeb-3eb9-ca2c-52b9155fc7cb",,,"0",,,,,,,,,NULL,"http://",,"0",,,,,,,,"0",NULL
"7ac28b58-324c-b3eb-1775-52cf86c1509b","Horner Translation Service","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,"49 7755 - 91 96 05",,"x2ZvsyxT9Zas00Qgq7Z5x0lhO6BQJdeX2m7m4xoyUaM=",,"0",,,,,,,,"0",
"7ace11fe-b233-19d6-1cab-52cf86561b70","Bell Helicopter India","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0","91-11-4052 1016",,,,,,,"91-11-4052 1000",,"veqsrYjL78eyRcFZrm9jOHyUxpzWPSfL",,"0",,,,,,,,"0",
"7ad19a2f-8121-9102-cb78-60e81199fa4e","FT_Moravia Japan","2021-07-09 03:37:00","2021-07-09 03:37:00","e31bef39-71e9-8998-e7cf-60db27351b1c","e31bef39-71e9-8998-e7cf-60db27351b1c",,"0","b569b6a2-80cd-75c3-d7ea-60db29fd6e02",,,,,,,,,"Japan",,,,"9zjn2CEEAXE0F30svyvwLDcsWygUpxwXL679GIixTKc=",,,,,,,,,,,
"7b440036-e51c-5a94-ceb7-62ce87917aad","Netmeds","2022-07-13 08:50:32","2022-07-13 08:50:32","74a1dd5e-cb0b-f4bf-42a2-60e2cb12678c","74a1dd5e-cb0b-f4bf-42a2-60e2cb12678c",,"0","74a1dd5e-cb0b-f4bf-42a2-60e2cb12678c",,,,,,,,,,NULL,,NULL,"y0Gy2r3bLMr/bps9SWsQws8o6nxlyu97Iy29vx1daah9KA/C99oAUKRJ9xWFdISxZI8wqnapTBjRmPyxCIzt26pvtwdOjok7SJTJ1JN3/qFEXJIYqRoBU1WosmpAetu595HsmfcsbpBNELKtl5m9m+vWtwgov4mPyj4HUND7yMpnnkQe7S0ZWh0AreWhbI+FJLVPV+q9LEGUTnZ9uz4RWkhYSRjSLwAhqO0j2V8yVNDZ13/4wnDavl63cvdAsJa",NULL,,NULL,,,,,,,NULL,
"7b481b65-eee4-1970-6781-5f926f9b3cad","Baha'I Bhavan","2020-10-23 00:23:00","2020-10-23 00:23:00","a28ee855-97c3-4039-2733-5f7d551f6048","a28ee855-97c3-4039-2733-5f7d551f6048","Translation of 4 docs from English to Marathi","0","c60008fb-dc9b-5bf8-4e69-60e2ccaa9f72",,,,,,,,,,,,,"ThU5lz+UjQTopMd90ml/QQ==",,,,,,,,,,,
"7c144d27-2429-6dcc-bb28-52cf86b02bea","Yamagata","2014-01-10 00:06:00","2018-05-31 07:53:00","9c772059-c103-be30-e89e-52b90d9098a7","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,"+32 9 245 48 31",,"9zjn2CEEAXFLHn1F4v7N3BiKsBQnnrRaA7/PhPm3hrw=",,"0",,"Maaltecenter blok G Derbystraat 365 9051 Gent, Belgium",,,,,,"0",
"7c21bb2a-d585-b2fe-49e0-52cf8628fe56","Jonckers Translation","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,,,"9zjn2CEEAXH25aqR+M9i1JK2RNOvqyW0",,"0",,,,,,,,"0",
"7c4eac7f-5480-f374-25c9-52cf86d2666b","SuccessinCloud","2014-01-10 00:06:00","2014-01-10 00:06:00","1","1",,"0","52df71cb-82fa-9376-9da7-60e7d74f0e09",,,"0",,,,,,,"Active",,,"KctdOVj2xuY=",,"0",,,,,,,,"0",
"7ca21479-d9c9-6287-8b5c-54732b6fab6b","Tieto","2014-11-24 07:30:00","2016-07-12 04:04:00","6476861b-f4f6-fe2d-2529-54a127b0538a","af66a9e4-bda3-ca80-8b94-52b90f86f9b6",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,,,,,,,,,"TW05dlwi4TJRs8iPKeW4lg==",,,,,,,,,,,
"7cd00963-06f9-0a78-4beb-59c8faf5180d","Arvind Ram Kumar","2017-09-25 07:14:00","2017-09-25 07:14:00","b58b26de-64c6-8ee7-2327-595cdab448fe","b58b26de-64c6-8ee7-2327-595cdab448fe",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3","Customer",,,,"1st Floor, Inidqube Hexa 191,9th Main,14-B Cross,6th Sector, HSR layout","Bangalore","Karnataka","560102","India",,,,"9zjn2CEEAXFL1JWc0d8COvGAS3vf8gHi",,,,"1st Floor, Inidqube Hexa 191,9th Main,14-B Cross,6th Sector, HSR layout","Bangalore","Karnataka","560102","India",,,
"7cd0c006-de08-539f-00df-62989a2d25d7","Tataelxsi","2022-06-02 11:10:02","2022-06-02 11:10:02","c60008fb-dc9b-5bf8-4e69-60e2ccaa9f72","c60008fb-dc9b-5bf8-4e69-60e2ccaa9f72","Japanese proof reading","0","c60008fb-dc9b-5bf8-4e69-60e2ccaa9f72","Customer",,,,,,,,"India",NULL,,NULL,"zu7bSXFFuAAxZQ+69Kf3+lWsV1qvocOP",NULL,,NULL,,,,,,,NULL,
"7cd394d6-791e-caaf-6b54-52cf863d263d","Core Edutech","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,,,"+Ey+e4YNWKF2/qdzZydTyLXWSs6Q8mOYddHXc4pZOHI=",,"0",,,,,,,,"0",
"7cf3042d-1319-8cd3-08c4-52cf8659b53b","Planet Languages","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,"44 (0) 800 0192 150",,"ABab0WdQlcCaTjpNbxPNANC5jvwv0zm6",,"0",,,,,,,,"0",
"7d4469c3-2378-7c1f-4eef-52cf86ca7cf4","Vistatec","2014-01-10 00:06:00","2018-08-02 08:07:00","9c772059-c103-be30-e89e-52b90d9098a7","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","1e60b152-a68f-11a5-3546-60e2cc8e329d",,,"0",,,,,,,,,,"9zjn2CEEAXFvy/Q4dTyoKvQM/ZohJkeAIDgbT4yGROXaqsfxIv1PRA==",,"0",,,,,,,,"0",
"7d4d4ef8-f8af-50d0-5ddf-563a04e49e6b","Kreative","2015-11-04 07:41:00","2015-11-04 07:41:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,,,,,,,,,"L1kGOcVjqFuvp+aw0tRin0Wpb/Ua02rP",,,,,,,,,,,
"7d69ed46-03fe-0fc6-5e70-5b62a5723471","Please See","2018-08-02 01:00:00","2018-08-02 01:03:00","1b6d6ce2-fd52-fd28-6f91-5ad088884fa8","1b6d6ce2-fd52-fd28-6f91-5ad088884fa8",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,"PLEASE SEE 
No. 2B, C & D, First Floor
No. 6 and 7, Third Floor,
Kitab Mahal, D. N. Road
Fort, Mumbai - 400001","Mumbai","Maharashtra","400001","India",,,,"9zjn2CEEAXESHFhENcoLwe3YqoQ3iEuKH/ROvSCtEfQ=",,,,,,,,,,,
"7d7bedfb-29fc-b3a8-0be4-52cf86bcdb65","Honyaku Center","2014-01-10 00:06:00","2014-01-10 00:06:00","1","1",,"0","52df71cb-82fa-9376-9da7-60e7d74f0e09",,,,,,,,,,,,,"KctdOVj2xuY=",,,,,,,,,,,
"7e0d6d23-20f3-6ee0-3464-583ed941f6e8","NLU","2016-11-30 08:23:00","2016-11-30 08:23:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,,,,,,,,,"UJw9HsDM3HrwlWG5BPs5fQ==",,,,,,,,,,,
"7e2a49c0-b8cf-2500-9844-6050349242c5","ketteq","2021-03-15 23:02:00","2021-03-15 23:02:00","a28ee855-97c3-4039-2733-5f7d551f6048","a28ee855-97c3-4039-2733-5f7d551f6048","Eng to Japanese","0","c60008fb-dc9b-5bf8-4e69-60e2ccaa9f72",,,,,,,,,"India",,,,"9zjn2CEEAXFUFU5AzU9l2R9HhDc+meWm",,,,,,,,"India",,,
"7ee2f046-2b29-9e26-2e67-52cf86eeaf3b","BENEXtra Korea","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,"82 2 572 4987, x-101",,"q8qcHgugYJezt7FQjHr1SUv/IskpbmOM",,"0",,,,,,,,"0",
"7f2d883d-95eb-65c7-a5a9-52cf86f4b8e5","Lemoine International GmbH","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,,,"c0LIhCbkoPSb0mkaVZe56H26Uj1VdBCW9cqCQaZRz6o=",,"0",,,,,,,,"0",
"7f36ef16-c894-523e-50e0-52cf86a710aa","Hoshino KK","2014-01-10 00:06:00","2014-01-10 00:06:00","1","1",,"0","52df71cb-82fa-9376-9da7-60e7d74f0e09",,,"0",,,,,,,"Active",,,"KctdOVj2xuY=",,"0",,,,,,,,"0",
"7ff90a4a-b257-d2e7-7ed4-6229c0f342b5","Toppan Digital","2022-03-10 03:39:00","2022-03-10 03:39:00","c60008fb-dc9b-5bf8-4e69-60e2ccaa9f72","c60008fb-dc9b-5bf8-4e69-60e2ccaa9f72",,"0","c60008fb-dc9b-5bf8-4e69-60e2ccaa9f72","Customer","Other",,,,,,,"Spain",,,,"y0Gy2r3bLMoAIWPxJKMcn4rzecNdFNBz9cqCQaZRz6o=",,,,,,,,,,,
"80268eaf-5c28-8d67-9e27-52cf86428d8e","Sunflare","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0","03-3355-1204",,,,,,,"03-3355-1168",,"9zjn2CEEAXE4hRNX1IuIBkJgtdVRB4gROqHqEiy4API=",,"0",,,,,,,,"0",
"80544bf3-292e-672e-983c-52cf86d6970f","Yantra Software","2014-01-10 00:06:00","2014-01-10 00:06:00","9b454ffd-8976-c015-340a-52b91354a91f","9b454ffd-8976-c015-340a-52b91354a91f",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,"9963935678",,"KctdOVj2xuY=",,"0",,,,,,,,"0",
"807ea165-8d28-3a31-06a6-52cf8687a94d","Seatongue","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3","Other",,"0",,,,,,,,,,"jh0QK02NLUroaFcqoXCZyRjoZ29jkw4V",,"0",,,,,,,"zcrm_946837000000093191","0",
